Date;EID-prefix number;EID-prefixes
2010-01-07;23;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.26.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.5.0/24;153.16.64.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24
2010-01-08;26;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.26.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.5.0/24;153.16.64.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-09;27;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.26.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.5.0/24;153.16.42.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-10;26;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.26.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-11;25;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.26.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-12;27;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-13;23;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-14;25;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.65.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-15;25;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.33.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-16;23;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-17;22;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.17.0/24;153.16.34.0/24;153.16.2.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-18;27;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-19;28;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-20;27;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-21;28;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.64.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24
2010-01-22;30;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.41.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-23;29;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-24;29;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-25;30;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.41.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-26;31;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.41.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-27;31;153.16.11.0/24;153.16.15.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.41.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.43.0/28;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
2010-01-28;30;153.16.11.0/24;153.16.19.0/24;153.16.21.0/28;153.16.8.0/24;153.16.40.0/24;153.16.65.0/24;153.16.17.0/24;153.16.32.16/28;153.16.66.0/24;153.16.34.0/24;153.16.2.0/24;153.16.0.0/24;153.16.16.0/24;153.16.12.0/24;153.16.4.0/24;153.16.37.0/24;153.16.9.0/24;153.16.41.0/24;153.16.10.0/24;153.16.32.0/28;153.16.5.0/24;153.16.42.0/24;153.16.29.0/24;153.16.1.0/24;153.16.20.0/24;153.16.14.0/24;153.16.27.0/24;153.16.3.0/24;153.16.7.0/24;153.16.64.0/24
